Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Senna meridionalis,,Fabales,Leguminosae,Senna,ES,MG,,,20,live,,T,W
2016,II,Senna meridionalis,,Fabales,Leguminosae,Senna,HK,MG,,50,50,live,,T,W
2016,II,Senna meridionalis,,Fabales,Leguminosae,Senna,JP,MG,,300,300,live,,T,W
2016,II,Senna meridionalis,,Fabales,Leguminosae,Senna,JP,TH,MG,2,2,live,,T,W
2016,II,Senna meridionalis,,Fabales,Leguminosae,Senna,TH,MG,,,15,live,,T,W
2016,II,Aloe aculeata,,Liliales,Liliaceae,Aloe,KW,NL,XX,24,,live,,T,W
2016,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,JP,KR,ZA,24000,,derivatives,,T,W
2016,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,KW,NL,XX,83,,live,,T,W
2016,II,Aloe aristata,,Liliales,Liliaceae,Aloe,KW,NL,XX,407,,live,,T,W
2016,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,KW,NL,XX,66,,live,,T,W
2016,II,Aloe broomii,,Liliales,Liliaceae,Aloe,KW,NL,XX,5,,live,,T,W
2016,II,Aloe divaricata,,Liliales,Liliaceae,Aloe,GB,MG,,,6,specimens,g,S,W
2016,II,Aloe falcata,,Liliales,Liliaceae,Aloe,SG,JP,ZA,,0.00277,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AE,FR,ZA,,300,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AR,DE,ZA,,162.8,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AR,ES,ZA,,500,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AR,FR,ZA,,200,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AR,IT,ZA,9580,9430,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AR,ZA,,160000,,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AT,CH,ZA,2646,,extract,mg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AT,ZA,,10,,medicine,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AT,ZA,,14400,,medicine,l,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AT,ZA,,3594,,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AU,DE,ZA,,40,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,AU,IT,ZA,,5.070,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,BE,CH,ZA,1.950,,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,BE,CH,ZA,0.001237,,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,BG,US,ZA,,591,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,BG,US,ZA,481706.4,,medicine,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,BG,US,ZA,108731.5,,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,BR,DE,ZA,,3714,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,BR,IT,ZA,,2000,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CA,DE,ZA,,150,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CA,DE,ZA,,50,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CA,FR,ZA,,4,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CA,US,ZA,,123,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CH,DE,ZA,,414.94,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CH,DE,ZA,,0.41,medicine,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CH,FR,ZA,,899,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CH,IT,ZA,,0.562,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CL,DE,ZA,,1300,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CN,JP,ZA,,1.714,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CO,FR,ZA,,60,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,CR,DE,ZA,,25,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,CH,ZA,343.435,,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,CH,ZA,0.118,,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,CH,ZA,2160,,extract,l,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,CH,ZA,3986,,extract,mg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,600,,derivatives,g,P,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,17.576,,derivatives,kg,P,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,10.004,,derivatives,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,736,,extract,g,P,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,6.636,,extract,kg,P,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,39966.374,,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,5017.5,,extract,l,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,11090,,leaves,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,DE,ZA,,16482.3,,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,EG,FR,ZA,,5000,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ES,CH,ZA,2.762,,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ES,CH,ZA,0.013,,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ES,ZA,,11500,,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,FR,CH,ZA,2302,,extract,mg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,FR,FR,ZA,130,,extract,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,FR,FR,ZA,395,676,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,FR,ZA,,1050,,derivatives,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,FR,ZA,,13600,,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GB,ZA,,44343,,extract,l,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GB,ZA,,1000,,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GH,DE,ZA,,398.010,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GT,DE,ZA,,100,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GT,ES,ZA,,1500,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HK,CH,ZA,0.0315,,cosmetics,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HK,CH,ZA,5768,,extract,mg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HK,JP,ZA,5664,,cosmetics,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HK,JP,ZA,,15.0830924,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HK,JP,ZA,,6264,derivatives,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HK,JP,ZA,,23.835,medicine,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HN,ES,ZA,,500,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HU,CH,ZA,150,,extract,ml,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,HU,ZA,,1266000,,extract,ml,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ID,DE,ZA,,0.65,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ID,IT,ZA,,3.675,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ID,JP,ZA,,0.004730,derivatives,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,IL,DE,ZA,,3525,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,IN,FR,ZA,,2.1,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,IN,IT,ZA,,4.857,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,IT,CH,ZA,360,,extract,l,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,IT,ZA,,69000,,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,CH,ZA,100.367,,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,DE,ZA,2000,2000,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,DE,ZA,1000,1000,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,FR,ZA,500,,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,FR,ZA,25,25.5,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,GB,ZA,0.2244,0.6732,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,GB,ZA,12,,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,IT,ZA,3.013,2.26,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,TW,ZA,1547,,medicine,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,TW,ZA,23097,,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,ZA,,300,,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,JP,ZA,,1.346,,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,KR,DE,ZA,,4067.16,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,KR,IT,ZA,,2.196,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,KW,NL,XX,62,,live,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,LB,SM,ZA,,5.96,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,LK,FR,ZA,,0.3,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,LU,CH,ZA,1110,,extract,mg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,LV,CH,,329,,extract,mg,,
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MA,FR,ZA,,1.5,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MA,FR,ZA,,900,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MC,ZA,,4032,,extract,l,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ME,SM,ZA,,3.28,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MK,SM,ZA,,4.13,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MO,JP,ZA,,21420,medicine,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MT,ZA,,600,,derivatives,l,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MX,DE,ZA,,500,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MX,IT,ZA,,1925,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MY,FR,ZA,,0.6,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,MY,IT,ZA,,6.194,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NC,FR,ZA,,30,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NI,DE,ZA,,750,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,NO,ZA,,718,,cosmetics,g,P,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,PF,FR,ZA,,220,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,PH,JP,ZA,,25.0799,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,PY,DE,ZA,,21.25,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,RO,CH,ZA,65,,extract,mg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,RU,DE,ZA,,57.85,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,SA,DE,ZA,,29.6,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,SG,IT,ZA,,2.519,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,SG,JP,ZA,,0.107038,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TH,JP,ZA,,37.5,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TN,FR,ZA,,0.5,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TN,FR,ZA,,600,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TR,FR,ZA,,4,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TW,FR,ZA,,500,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TW,IT,ZA,,14.429,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TW,JP,ZA,,0.35175,derivatives,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TW,JP,ZA,,192,derivatives,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TW,JP,ZA,,15000,medicine,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TW,JP,ZA,,549.12,medicine,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,TW,JP,ZA,,200,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,DE,ZA,888.5,4017.25,extract,g,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,DE,ZA,3600,6325,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,DE,ZA,840,,extract,l,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,DE,ZA,,11429,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,ES,ZA,,900,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,FR,ZA,,1.6,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,FR,ZA,1201,9201,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,FR,,36,,medicine,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,IT,ZA,12429,12429,medicine,,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,US,ZA,,100,,powder,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,UY,IT,ZA,,10,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ZA,DE,ZA,,2.772,extract,kg,T,W
2016,II,Aloe ferox,,Liliales,Liliaceae,Aloe,ZA,IT,ZA,,4000,extract,kg,T,W
2016,II,Aloe humilis,,Liliales,Liliaceae,Aloe,KW,NL,XX,31,,live,,T,W
2016,II,Aloe hybrid,,Liliales,Liliaceae,Aloe,KW,NL,XX,9,,live,,T,W
2016,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,BF,MG,,,6,cosmetics,,T,W
2016,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,FR,MG,,123,,extract,,T,W
2016,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,FR,MG,,,2,live,,P,W
2016,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,MU,MG,,,100,cosmetics,,T,W
2016,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,RE,MG,,,429,cosmetics,,T,W
2016,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,US,MG,,,950,chips,kg,T,W
2016,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,YT,MG,,,8400,cosmetics,ml,T,W
2016,II,Aloe macroclada,,Liliales,Liliaceae,Aloe,YT,MG,,,48,cosmetics,,T,W
2016,II,Aloe mitriformis,,Liliales,Liliaceae,Aloe,KW,NL,XX,20,,live,,T,W
2016,II,Aloe peglerae,,Liliales,Liliaceae,Aloe,KW,NL,XX,11,,live,,T,W
2016,II,Aloe reitzii,,Liliales,Liliaceae,Aloe,KW,NL,XX,50,,live,,T,W
2016,II,Aloe secundiflora,,Liliales,Liliaceae,Aloe,CN,KE,,,124000,derivatives,kg,T,W
2016,II,Aloe squarrosa,,Liliales,Liliaceae,Aloe,KW,NL,XX,119,,live,,T,W
2016,II,Aloe variegata,,Liliales,Liliaceae,Aloe,KW,NL,XX,291,,live,,T,W
2016,II,Chalcopsitta cardinalis,Aves,Psittaciformes,Loriidae,Chalcopsitta,IQ,LB,SB,,20,live,,T,W
2016,II,Chalcopsitta cardinalis,Aves,Psittaciformes,Loriidae,Chalcopsitta,IR,KW,SB,,6,live,,P,W
2016,II,Chalcopsitta cardinalis,Aves,Psittaciformes,Loriidae,Chalcopsitta,OM,SB,,190,,live,,T,W
2016,II,Chalcopsitta cardinalis,Aves,Psittaciformes,Loriidae,Chalcopsitta,SA,KW,SB,,20,live,,T,W
2016,II,Chalcopsitta cardinalis,Aves,Psittaciformes,Loriidae,Chalcopsitta,TH,SB,,60,,live,,T,W
2016,II,Chalcopsitta cardinalis,Aves,Psittaciformes,Loriidae,Chalcopsitta,TH,SB,,30,,live,,Z,W
2016,II,Chalcopsitta cardinalis,Aves,Psittaciformes,Loriidae,Chalcopsitta,TR,SB,,265,,live,,T,W
2016,II,Charmosyna papou,Aves,Psittaciformes,Loriidae,Charmosyna,FR,PG,,0.25,,carvings,,Q,W
2016,II,Lorius chlorocercus,Aves,Psittaciformes,Loriidae,Lorius,IR,KW,SB,,10,live,,P,W
2016,II,Lorius chlorocercus,Aves,Psittaciformes,Loriidae,Lorius,OM,SB,,100,,live,,T,W
2016,II,Lorius chlorocercus,Aves,Psittaciformes,Loriidae,Lorius,SA,KW,SB,,10,live,,T,W
2016,II,Lorius chlorocercus,Aves,Psittaciformes,Loriidae,Lorius,TH,SB,,290,,live,,T,W
2016,II,Lorius chlorocercus,Aves,Psittaciformes,Loriidae,Lorius,TH,SB,,50,,live,,Z,W
2016,II,Lorius chlorocercus,Aves,Psittaciformes,Loriidae,Lorius,TR,SB,,205,,live,,T,W
2016,II,Lorius garrulus,Aves,Psittaciformes,Loriidae,Lorius,OM,SB,,190,,live,,T,W
2016,II,Trichoglossus spp.,Aves,Psittaciformes,Loriidae,Trichoglossus,TH,SB,,30,,live,,T,W
2016,II,Trichoglossus chlorolepidotus,Aves,Psittaciformes,Loriidae,Trichoglossus,TR,SB,XX,25,,live,,T,W
2016,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,OM,SB,,200,,live,,T,W
2016,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,TH,SB,,100,,live,,T,W
2016,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,TR,SB,,300,,live,,T,W
2016,II,Vini kuhlii,Aves,Psittaciformes,Loriidae,Vini,US,CK,,45,,specimens,,S,W
2016,II,Perodicticus potto,Mammalia,Primates,Lorisidae,Perodicticus,CZ,BJ,,,2,live,,T,W
2016,II,Perodicticus potto,Mammalia,Primates,Lorisidae,Perodicticus,DE,CI,,,30,bones,g,S,W
2016,II,Perodicticus potto,Mammalia,Primates,Lorisidae,Perodicticus,DE,CI,,,2,hair,g,S,W
2016,II,Perodicticus potto,Mammalia,Primates,Lorisidae,Perodicticus,DE,CI,,2,,specimens,,S,W
2016,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,DE,CI,,,40,scales,g,S,W
2016,II,Manis spp.,Mammalia,Pholidota,Manidae,Manis,DE,CI,,2,,specimens,,S,W
2016,II,Manis gigantea,Mammalia,Pholidota,Manidae,Manis,CN,UG,,4000,1000,scales,kg,T,W
2016,II,Manis gigantea,Mammalia,Pholidota,Manidae,Manis,CN,UG,,,3000,skins,kg,T,W
2016,II,Manis gigantea,Mammalia,Pholidota,Manidae,Manis,FR,GA,,29,,scales,,S,W
2016,II,Manis gigantea,Mammalia,Pholidota,Manidae,Manis,HK,BI,,6521,,scales,kg,T,W
2016,II,Manis gigantea,Mammalia,Pholidota,Manidae,Manis,LA,UG,,,99,scales,kg,T,W
2016,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,US,SG,,2,,specimens,,S,W
2016,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,DE,TW,,2,,live,,B,W
2016,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,KP,CN,,,1,bodies,,E,U
2016,II,Manis tetradactyla,Mammalia,Pholidota,Manidae,Manis,CZ,BJ,,,1,live,,T,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,CN,CG,,500,,scales,kg,T,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,FR,GA,,53,,scales,,S,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,GB,BJ,,,11,live,,T,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,LR,,,1,skins,,H,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,LR,,1,,skins,,P,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,TG,,46,,live,,Z,W
2016,II,Mantella spp.,Amphibia,Anura,Mantellidae,Mantella,ES,MG,,,31,specimens,,S,W
2016,II,Mantella spp.,Amphibia,Anura,Mantellidae,Mantella,US,MG,,,5,specimens,mg,S,W
2016,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,50,specimens,mg,S,W
2016,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,ID,MG,,,15,live,,T,W
2016,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,IT,MG,,,50,specimens,,S,W
2016,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,127,,live,,T,W
2016,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,US,MG,,146,37,live,,T,W
2016,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,US,MG,,80,,specimens,mg,S,W
2016,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,US,MG,,53,133,specimens,,S,W
2016,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,150,live,,T,W
2016,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,HK,MG,,,50,live,,T,W
2016,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,ID,MG,,,30,live,,T,W
2016,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,190,80,live,,T,W
2016,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,US,MG,,1753,582,live,,T,W
2016,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,US,MG,,6,6,specimens,,S,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,CZ,MG,,275,75,live,,T,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,ES,MG,,240,80,live,,T,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,FR,MG,,10,,live,,T,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,FR,MG,,,8,specimens,,S,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,200,,live,,T,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,HU,MG,,50,,live,,T,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,ID,MG,,,5,live,,T,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,90,70,live,,T,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,NL,MG,,135,100,live,,T,W
2016,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,US,MG,,1363,404,live,,T,W
2016,II,Mantella cowanii,Amphibia,Anura,Mantellidae,Mantella,US,MG,,5,,specimens,,S,W
2016,II,Mantella crocea,Amphibia,Anura,Mantellidae,Mantella,US,MG,,215,,specimens,mg,S,W
2016,II,Mantella crocea,Amphibia,Anura,Mantellidae,Mantella,US,MG,,104,319,specimens,,S,W
2016,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,23,specimens,,S,W
2016,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,90,specimens,,S,W
2016,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,US,MG,,50,,eggs,,S,W
2016,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,US,MG,,40,,specimens,,S,W
2016,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,CZ,MG,,20,,live,,T,W
2016,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,10,live,,T,W
2016,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,FR,MG,,10,,live,,T,W
2016,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,10,,live,,T,W
2016,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,10,,live,,T,W
2016,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,US,MG,,55,40,live,,T,W
2016,II,Mantella manery,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,2,specimens,,S,W
2016,II,Mantella milotympanum,Amphibia,Anura,Mantellidae,Mantella,US,MG,,30,,specimens,mg,S,W
2016,II,Mantella milotympanum,Amphibia,Anura,Mantellidae,Mantella,US,MG,,15,45,specimens,,S,W
2016,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,CZ,MG,,100,,live,,T,W
2016,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,30,live,,T,W
